VoxCeleb2ID,Reference,Publish Date
id08751,Uxtff82VSE8,2009-03-19
id08751,3HbEppVeWtE,2012-01-12
id08751,k2Xgpm6LKwI,2009-05-14
id08751,H28VEjW8SNw,2009-05-14
id08751,cDklJ-f8CMs,2009-03-19
id08751,GpCpDBJI96I,2016-09-19
id08751,snp2T8NHyRg,1800-01-01
id08751,aJKIYjxNRAI,1800-01-01
id08751,Mptp6wZbXzk,2008-06-23
id08751,xabTccHIeqA,2008-10-17
id08751,qOX0w2my6sM,2009-11-30
id08751,ZE_mAnRDtUI,1800-01-01
id08751,oKe5eo87D8s,2010-04-14
id08751,8SCUxSkfQJs,1800-01-01
id08751,WCKCAKQYzhU,2013-10-11
id08751,L1CYSTfB_rg,2008-03-21
id08751,vbIIHvrygMs,2014-03-27
id09036,lwtavF2f4JU,2016-06-09
id09036,Hq0fxHi6vEQ,2016-07-02
id09036,Rf9Nj1Vk4IQ,2016-11-08
id09036,dQsxT-nCUHA,2016-12-24
id09036,adbp3-XYSXg,2017-03-21
id09036,uPue0s_93zc,2017-01-17
id09036,kadOQB61gTQ,2012-11-17
id09036,TND3RxjYVqo,2009-05-06
id09036,P5U1McpJmA8,2016-09-17
id09036,7Fs1IiKQ3tQ,2015-03-24
id09036,yVImaiIFAoc,2013-11-24
id09036,Wjq5Sh0vlZ4,2016-07-01
id09036,wRrtYLVdvdM,2015-11-18
id09036,DoNMQpQtrRA,2017-02-20
id09036,qsIaH0VVQL8,2016-04-28
id09036,skMrI0843zg,2016-07-02
id09036,0nVJdSQz1UA,2017-01-11
id09036,gfa4vAGmimc,2011-03-15
id09036,HYhloX7YF6s,2014-11-13
id09036,LSQtvn5oByY,2014-08-25
id09036,D7yLph0YLh8,2017-02-20
id09036,JeEQBugLLyA,2016-09-12
id09036,4HYicGkcC18,2016-05-18
id09036,0Tgwj1rjSbs,2017-02-20
id09036,hhjQqkANs40,2016-07-07
id09036,iK6T48kFbvI,2016-06-17
id09036,0k4Sxow9WsA,2017-04-03
id09036,n4O06ALrlJ8,2017-01-11
id08529,1jf67wppAec,2010-12-15
id08529,11HkAVijDHo,2011-08-12
id08529,YaQcZdmwVL8,2010-12-17
id08529,tUlCQMoTPk8,2013-10-12
id08529,4B4cKlK979k,2013-08-22
id08529,U7T-8lsrlRw,2011-02-01
id08529,z5okoR9wDoU,2010-12-15
id08529,lKfWhC_w7Zg,2011-01-02
id08529,gc61c-BxZZU,2014-11-19
id08529,PT_RL-wIaLk,2011-01-06
id08529,_DLn4ttrT0c,2010-12-15
id08529,lDQKIwOCBhs,2015-08-01
id08529,S1y2Lhs_pjY,2010-12-15
id08529,x_uSuUzqby8,2010-12-13
id08529,x0IDJEQLIdY,2011-11-02
id08529,0uolnIng9fU,2011-01-02
id08529,hax46TBDUl0,2010-12-16
id08529,K7-htxFvRzE,2010-12-15
id08529,jKmg3j1vkVU,2015-04-10
id08529,2G1xW6BjT0k,2011-08-12
id08529,ymOMo-o0OPQ,2013-04-03
id08529,IvauLzEbI6E,2010-12-15
id08529,aCxOPFdwVok,2013-08-18
id08529,JdNcQSBbU4E,2010-12-15
id08529,n-peVk8-Q5c,1800-01-01
id08529,6uIASpglGfE,2013-08-18
id08529,og-T5vfxI9o,2010-12-15
id08529,d7aG4YcVGD0,2011-10-31
id08529,s8hluxZY8Lk,2008-01-17
id08529,ovNdU0CVDRY,2010-12-15
id08529,636qsvw0cN8,2012-07-26
id08529,uFpmGJE7jQA,2013-08-09
id08529,RwW7KmZW7Qc,2011-06-01
id08529,KvYBid2ZYlo,1800-01-01
id08529,ZCePJgCciDU,2008-07-06
id08529,Gl0cn1JCUmA,2011-09-06
id08529,_AS8sMaHqTE,2010-12-15
id08529,H8HEB0vkgXo,2013-08-09
id08529,J07V84dmXog,2010-12-15
id08529,csygV43Gh24,1800-01-01
id08529,hC1UTzq0Kjw,2010-12-15
id08529,pTyKano3__M,2013-09-28
id08529,el2-ckVjzLo,2011-08-12
id08656,6t_g0e1wpQw,2012-01-09
id08656,RXoV2DMqIck,2010-04-11
id08656,x2A4D1k4APw,1800-01-01
id08656,0uuskG1YG-Y,2015-06-08
id08656,HwJ9PIaFf64,2015-05-17
id08656,Dek9leSdD_E,1800-01-01
id08656,Xbaagbo0gvs,2013-04-08
id08656,Bm7m8WhlBFo,1800-01-01
id08656,s0wf8JjjsqY,2015-06-18
id08656,CYLBYEgoh3k,2013-03-11
id08656,PsgH22cie_k,2014-07-09
id08656,Sd_c4ae0GVY,1800-01-01
id08656,dZdhGdCmE7E,2014-02-28
id08656,x_GyeQ2aAeY,2013-11-20
id08656,RRcFaKH3TXY,2014-08-23
id08656,NYgc7elTmfM,1800-01-01
id08656,uGURJJs1N-Y,2014-04-02
id08656,dycIsuNPdvE,2010-04-03
id08656,8CrLaUwBTd4,2014-09-02
id08656,z0qyjKiWbIE,2014-04-02
id08656,sFxNc9_Sd8A,2010-06-01
id08656,9pw7grptKCw,2015-05-29
id08656,0js5MM9OF6M,1800-01-01
id08656,XbDbKz3XcFc,2009-09-21
id08656,WmcnZW3jxgo,2010-06-30
id09255,pFoYJqlAtXc,2011-11-04
id09255,cP50SnoyY0U,2016-05-08
id09255,l2_VAUzZt4c,1800-01-01
id09255,BOhm7kYLgDM,2015-05-06
id09255,BDvgfMrsyCg,2014-08-04
id09255,u_ScfZuSQR0,2017-01-17
id09255,VqqETy9lt2U,2007-04-20
id08565,tNWTSFSQoPQ,1800-01-01
id08565,dGRqfVOpnPE,2017-01-05
id08565,YBuPwDhN8m0,2012-10-22
id08565,FXcJnuCRht4,2015-04-22
id08565,H10BR2tD5hM,2013-07-24
id08565,QjUwoQxGCGs,2015-04-21
id08565,rzbCxLdGzNw,2016-10-16
id08565,WVMwX3jvBD0,2011-08-09
id08565,elH-NOUIYpw,2014-09-10
id08565,uIeuxe5eDUY,2015-08-19
id08565,toFftjQjhIg,2013-07-24
id08565,dxjtKKthN3k,2014-11-04
id08565,0oAjubItjvs,2012-10-12
id08565,4zkVWM2zfr8,2014-09-18
id08565,NxNMIlH2SIU,2015-04-22
id08565,TdewJF84gWU,2013-10-26
id08565,uviJASRPUEU,2014-11-16
id08565,F9BYtYUaMfg,2011-08-23
id08565,QGbQ-m9BE-c,2014-10-25
id08565,3pvtut26kLY,2011-06-22
id08547,dYPt9qngEgM,2016-06-28
id08547,Jr5glgY76yM,2012-10-27
id08547,Eqt-m6i0A_k,2016-12-24
id08547,Ne1qjxDjX0A,2014-02-26
id08547,aELYMP51IYE,1800-01-01
id08547,7sCxW_y5Nw0,2017-05-10
id08726,19mXtz-rRZY,1800-01-01
id08726,9ztxlUn2FGw,2014-05-15
id08726,LBM2AoaHEWI,1800-01-01
id08726,Hgt1O0X8vYs,2013-05-24
id08726,hKTV2f90qxE,2013-05-24
id08726,_plW9_jXmI8,2012-09-05
id08726,okKvV-acW5k,2010-07-22
id08726,jvT_5LqJO98,2010-07-22
id08726,jo2DIgpoAao,2015-09-09
id08726,kOjTLOz-eNc,2013-03-16
id08726,ZhptmrTCmcA,2010-07-22
id08726,yg-_MQ-6HdA,2010-07-22
id08726,5BAoRCQTUYU,2012-09-10
id08726,IyerSWHfXi0,2012-12-21
id08726,7MWUxzquy6Q,2013-05-14
id08726,t_UmfayVPPE,2012-10-12
id08726,QJ9Sbsw7oao,2013-01-18
id08726,OzWeXaqTfFY,2013-01-18
id08726,aK61nmEBTcc,2013-09-18
id08726,0IaOAo1NwNI,2012-11-28
id09143,kv1WGjpARXI,1800-01-01
id09143,rnD7HryoyLY,2015-10-31
id09143,7n8zJJLbfJk,1800-01-01
id09143,rPmmjp-073M,1800-01-01
id09143,6wL1MvXAO_k,1800-01-01
id09143,o0WYXM0AHSU,2016-03-31
id09143,iF4Q-egFfw4,1800-01-01
id09143,rZWfhXuY7RY,1800-01-01
id09143,y6NZKbUqPeU,2016-09-26
id09143,V_LRDwPM-5s,1800-01-01
id09143,5_Qp7Nt-5-g,1800-01-01
id09143,cN7YUY8NKBE,2017-03-30
id09143,VGSVR9iQupw,2014-12-06
id09143,uvxcVoyxtXI,1800-01-01
id09143,lIFf_tRG2tA,2015-11-28
id09143,cfsnV3i6YSM,1800-01-01
id09143,RF_nJXizl3U,1800-01-01
id09143,XEzrcod96zo,1800-01-01
id09143,ltQyIWWSxZ0,1800-01-01
id09143,fwaUL6wdyk4,1800-01-01
id09143,bWu78a_8fSk,1800-01-01
id09143,ufjYEU3WOEg,2017-04-27
id09143,H7Pnlw-biRE,1800-01-01
id09143,MvjaMTFmU-s,1800-01-01
id09143,NXDAd6P5OC4,2015-04-03
id09143,9IqyfnugoIU,2015-04-03
id08892,MAxMeOHuLLs,2015-06-23
id08892,PD--BRtSMNw,2013-12-02
id08892,0wlNh0UInyw,2014-04-02
id08892,kNT_p_XEea0,2015-06-22
id08892,5maBIfNOH-c,2015-02-21
id08892,tvTxXfMW6Xc,2015-06-25
id08892,RvglmGYrTnI,2015-06-22
id08892,SWWwk0hhqA0,2011-10-31
id08892,9dgc7_dURm8,2015-07-21
id08892,g0iwH_KqcGg,2013-09-01
id08892,B7tXgahN7vw,2015-06-22
id08892,VTMPaArwyvQ,2015-07-21
id08892,yknxuaNBcHc,2014-01-23
id08892,ZMXWRJupdNg,2015-08-03
id08892,NLsAniQY0Nc,2010-01-05
id08892,bGv7QYQyM64,2015-06-23
id08543,dWAXPXdaCKo,2015-07-21
id08543,SUf-45ayCbk,2013-06-11
id08543,ggRVkZTwEoA,2014-09-17
id08543,XBaO219AvbQ,1800-01-01
id08543,fpNB_o1FxlE,1800-01-01
id08543,GNSxcwu2e-A,1800-01-01
id08543,HcEcJ4AaDqY,2011-04-29
id08543,OgwkUs6oZ48,2014-09-23
id08543,JFEZTTAd85o,2011-08-24
id08543,2x2TtGMNK0A,1800-01-01
id08543,iM2PU7u-WZ4,2012-06-18
id08543,xfoz8N4IZ8M,1800-01-01
id08543,PnLahsMP-qM,1800-01-01
id08543,DxlSWxMC9nk,1800-01-01
id08543,a4MTf4zKB9k,1800-01-01
id08543,rSlFP5TKy7c,2011-04-26
id08543,lUaqXOCDsP0,2011-05-07
id08543,kcOupL8yj4E,2014-09-19
id08543,5YktHO1nB38,2012-11-02
id08543,yp_zR0nM12g,2012-11-07
id08543,tYBORjobmiU,2011-11-30
id08543,M_VabqFoz04,2013-01-19
id08543,Cz9itJa3Nq4,2014-09-17
id08543,EhmXVCvZz3w,1800-01-01
id08543,nc2F1m_ZPpM,1800-01-01
id08543,UkO90g3JBqM,1800-01-01
id08543,msvTZUqtOs4,2013-12-09
id08543,UicAon4QvDk,1800-01-01
id08543,jfGNNPjGLzo,1800-01-01
id08543,_T4WpIzNUY4,2015-02-03
id08543,Y1_mvtEFCR4,2015-07-21
id08543,hknslPvPQJY,2012-11-01
id08543,uv0Um2Vp6xM,1800-01-01
id08543,5K9jV_wucRY,2011-10-01
id08691,s11G_akJI_k,2015-12-07
id08691,0Hp5udlKUYU,1800-01-01
id08691,XvZuX9hq-Is,2011-11-19
id08691,nmRjsR88AUE,1800-01-01
id08691,JLxRcIyz-W8,1800-01-01
id08691,rAfYF0K6D7c,2017-01-30
id08691,pExQ52dLR2w,2012-05-11
id08691,wLzZxFRuNP8,2011-11-19
id08691,ko_b35yBcgs,2013-12-23
id08691,ucQhmu6_Cyo,2015-01-28
id08691,wEJOwhiqYdc,2017-02-16
id08691,5wJNxsEJxLM,2011-11-19
id08691,oeU-8LHzRhA,2012-04-13
id08691,8ENbCf1balI,2011-11-19
id08691,fbVlQ3C3-VQ,2014-06-28
id08691,VmEpCl714PE,2008-04-07
id08691,7Rf7I3inPRk,2012-04-13
id08691,o52YUhm7inY,2013-12-06
id08691,j9zF01WKxaU,2017-01-30
id08691,yK6P_15o9wo,2011-01-16
id08691,wBBDKkgX5vs,2010-02-16
id08691,tJ8RI8n7ZkA,1800-01-01
id08743,chD0G4mijbo,1800-01-01
id08743,gdI3_8Mot-8,2016-12-12
id08743,I12SjCgr-wg,2015-06-09
id08743,Tr5ZYdi7lHI,2016-05-30
id08743,ztSQDzsArwU,1800-01-01
id08743,hd-rP2eibsg,2016-02-28
id08743,BN3pPpiL-7w,2017-05-10
id08743,Cawsd9PRRWI,1800-01-01
id08743,eHPAGqghM34,1800-01-01
id08743,JIup4YHkCFU,2012-08-12
id08743,TanyE14a5ak,2011-09-01
id08743,7FyaVJ205_c,2015-09-09
id08743,uuJoOcZTEY4,2016-05-30
id08743,haykDoX-j4g,2016-06-04
id08743,KvCQ25kXOgg,2012-02-02
id08743,Fgaw-iln4HQ,2015-09-02
id08743,NrzwTIhzCAk,1800-01-01
id08743,8MYaMpsS7-4,2015-06-27
id08743,IVMe6F9vByM,2012-03-06
id08743,ZwZCF_pc99o,1800-01-01
id08743,mT_rHTnmslo,1800-01-01
id08743,M2cUF2FhjQk,2016-06-05
id08743,J4W30PtFhA4,2016-02-05
id08743,P-zFfe605QY,1800-01-01
id09230,MQ0m752YsV8,2016-07-13
id09230,mQQ58Sn6lJ8,1800-01-01
id09230,LRFLM2Mac44,2016-08-23
id09230,S1WkbI0u7tw,1800-01-01
id09230,LlvOTyzlAgU,2016-09-01
id09230,aDg-9I9UJ8Q,2016-01-01
id09230,UCmqqLDIew8,2008-04-24
id09230,l04dM3mHL70,2014-06-19
id09230,NBvE8x6d7rA,2015-12-29
id09230,Yqj-7Dj1MWc,2016-09-07
id09230,KMW7gL_vLaI,2014-07-01
id09230,flv_sn4nJlw,2016-08-04
id09230,iYAcVUZH20M,2008-04-25
id09230,aAPrTNX7sKg,2016-02-01
id09230,mSfswr8rhFA,1800-01-01
id09230,svDnFHizfWU,2015-05-20
id09230,RC5dScXfoSM,2015-12-14
id09230,7pLZZwJfnBU,2016-09-30
id09230,qJDt5Mxl4AU,1800-01-01
id09230,_ID5uwqRljQ,2017-01-26
id09230,BlrFPMHkpSo,2016-06-22
id09230,i9Q8fm1Dvyc,2016-08-25
id09230,85uIOa2Yd-k,2016-05-18
id09230,IRYSSnmRAgc,2015-12-08
id09230,zjxnWO6JHY4,2014-05-01
id09230,hPSANprMRWY,2014-04-20
id09230,q2pZowJp6tM,2014-12-24
id09230,yWvnPE5yezM,1800-01-01
id09230,FPIZqshemg0,2013-05-17
id09230,0WYfMoYYbpM,2016-08-22
id09230,00Bg3Wsx3ls,2016-09-23
id09230,_vXsJ1yxiZo,2016-10-12
id09230,WcmmsjkVh1w,2017-02-08
id09230,E_ZNcArLack,2016-01-22
id09230,nFYVVLu-O3w,2015-12-23
id09230,okmu04He-xQ,2016-11-26
id09230,ZTvaYILHIGk,2016-08-24
id09230,8SEf0zk-p2g,2016-09-14
id09230,U6LvVcg1RQY,2012-04-10
id09230,x0VdHOL0d5c,2014-06-26
id09230,YjOjMx8ShXQ,2015-12-28
id09230,w0a_kPe9Oc0,2016-08-17
id09230,GcNZ9OhANcM,2015-12-15
id09230,OLeLGLw5nXg,2016-10-28
id09230,oSY8QqNVFyA,2017-03-22
id09230,966UcylsKlY,2017-04-11
id09230,R2B2bX1wZp4,2017-02-25
id09230,DMiEYxSMAjU,2014-06-23
id09230,aFNzR1qHZN0,2017-01-18
id09230,GEAeGLDvbxY,2015-12-15
id09230,JLW3DOePMCI,2010-10-22
id09230,1xaTc0YtYBM,2017-01-25
id09230,iLW9y0tZsuE,2017-01-25
id09230,m2Wf-uRgP9c,2012-03-27
id09230,D8aD7Q5MIfA,2016-09-27
id09230,fPNWg25r4Fo,2015-12-30
id09230,ZW44wJBvs2s,2015-12-07
id09230,Ig1Zz6GdkpI,2010-10-05
id09230,KCTywNyTWQA,2017-01-18
id09230,O85RKZwC6Bc,2010-10-22
id09230,YolQPCsiIFo,2016-12-15
id09230,3_hWtFKMqc0,2017-01-26
id09230,aLaMvAhqFbI,2014-06-25
id09230,DaG_yIodQgc,2015-12-22
id09230,BVG-VfQl3lY,1800-01-01
id09230,dlCmXAEE3-o,2010-07-06
id09004,X_wEjdlMloY,2015-09-19
id09004,fSWDVzeZwZQ,2014-03-21
id09004,tHiiBUjCi_U,2013-07-19
id09004,IdBGDxEY0L8,2013-07-19
id09004,_2eDjvLnTmE,1800-01-01
id09004,X73RaDNiyHE,1800-01-01
id09004,o7nSwKD4I88,1800-01-01
id09004,3FESCkcOQqQ,2014-03-23
id09004,N4QB_ucMxqE,2013-03-31
id09004,5RgfbDlKbPo,1800-01-01
id08996,5Jz654l2zOo,2014-03-05
id08996,0zBWD0jl1dE,2015-10-09
id08996,SSZBG0vVeHI,2014-03-07
id08996,EeoahvOY-FE,2016-06-20
id08996,klYX4-pgBAM,2014-05-25
id08996,9VKueS4iLCE,2013-06-08
id08996,liBbfkvpKhw,2015-03-21
id08996,yuOy30fnBJI,2016-06-14
id08996,ZwpEtsQ7x94,2014-05-27
id08996,y2Hu2_gOPnU,2017-02-23
id08996,IAxA9xsD0GY,1800-01-01
id08996,wCRpGEawwuc,2016-10-15
id08996,5yDi41rI6Y4,2014-10-12
id08996,NfQXNkbP8cA,2013-11-30
id08996,auWgqeWVEhI,2016-10-09
id08996,7sstldRsvE0,2013-06-09
id08996,yeb99ccyxsA,2016-06-14
id09236,suer95xfli8,2010-07-29
id09236,Di46Qup8_GQ,2014-09-02
id09236,jtYhopgMK14,2013-04-25
id09236,TzCPQf7srpo,2015-01-09
id09236,yq7DvIczBm4,2014-09-30
id09236,_VJlqNwwdQw,2010-01-21
id09236,LlTIdY92nmI,2013-02-26
id09236,b80h04kFZq4,2017-02-16
id09236,HCq4ZDH_5v8,2013-05-10
id09236,e_F4XI-PWNU,2014-09-12
id09236,uc1IEeFUKxo,2010-01-18
id09236,yBnj9aNiXf8,2013-11-04
id09236,39sT6Kf9Rjc,1800-01-01
id09236,qcx1yD_vE8M,2010-01-19
id08738,VWQVKBSC25o,2017-02-13
id08738,Qt36lDaiW3o,2014-04-07
id08738,CEgNIaUkj8U,2014-09-13
id08738,sAOk1HX1AGo,1800-01-01
id08738,liRljfpty5k,2013-06-04
id08738,zXlWI1y7mfo,2014-04-13
id08738,Rop_vl6S-0I,1800-01-01
id08738,706E6JNTFO0,2017-02-14
id08738,jFnKG51GRLk,2017-02-19
id08738,NQTu__PoJvI,2017-02-02
id08738,BJD_aWg4JrI,2013-05-03
id08738,_doUtZmjIfI,2014-04-07
id08738,x2ra8HRhAr4,1800-01-01
id08738,wkKFs9_G1kQ,2016-05-21
id08738,EWGz-4zRbmo,2017-02-15
id08738,q-422kIV-Qo,2017-02-22
id08738,mEyZIFXaBW4,2013-04-29
id08738,UzRTsGtuq-I,2017-02-15
id08738,eYqT_kph__I,2013-04-29
id08738,_ZeKfE9F41g,2017-02-15
id08738,uU_i7HeooZo,2013-05-03
id08738,vH8kmvOW-rU,2014-04-06
id08738,J40JKQMfKnQ,2017-02-15
id08738,kDOv_rO9hpI,2014-04-13
id08738,oD_xSm4cX9A,2017-02-17
id08738,5YmwN9-fZ_E,2017-02-15
id08738,es8lKDcPYxU,2017-02-15
id08738,AanAg3LeQFU,2017-02-15
id08738,_AYh2lebtB0,2013-04-29
id08738,uf7q6TrxgN8,2014-10-08
id08738,SPZp15l9DVU,2014-10-08
id08738,z2mWWLZNUzs,2013-04-29
id08738,Rht4IBipjNk,2012-02-14
id08738,Q0WedOuFAbQ,2014-09-30
id08738,bWqODBJWfhY,2017-02-13
id08738,EAwWgTO1CaY,1800-01-01
id08738,h7scRjHoA5U,2014-10-01
id08738,jp1YnCUC3Nc,2017-02-14
id08738,5STefEckvsQ,2011-10-17
id08883,etX8T4-MUAM,2016-05-30
id08883,t82hiGVnqeQ,2011-02-28
id08883,5Mz5vFbNngQ,2011-03-05
id08883,2f_Iho9KONU,2014-02-21
id08883,FAls4Ji2FZs,1800-01-01
id08883,viABqoAtBt8,2014-03-25
id08883,EKqzcEz5qhg,2016-10-17
id08883,Er13HaPJ5TQ,2011-03-05
id08883,_tjlQrgKSmM,2011-03-06
id08883,rXwFsOlBiaI,2014-03-25
id08883,aoJQ00YloPQ,2011-02-28
id08883,2sU43V0Wafk,2016-12-17
id08883,cp--vLvpBCI,2016-10-17
id08883,EGtV9Wwvve4,2010-03-25
id08883,BuVFn6wvCJo,1800-01-01
id08883,cWiopVjdgDE,2011-02-28
id08873,vDlhahprbPo,2016-03-14
id08873,oQpRQo44fl4,2013-12-05
id08873,3lnmt96wbCw,2012-08-07
id08873,mu7_rK2cXzk,2012-07-29
id08873,ehijVUF-Jv4,2012-01-26
id08873,trXOtkpA4wc,2016-04-27
id08873,CwQ1Ti-hrQ0,2015-01-28
id08873,Qhwrm6WtGjo,2015-03-07
id08873,6EWNAYxENoA,2013-12-17
id08873,3MgAsiuKO_s,1800-01-01
id08873,bQ7dXWGQO00,2012-08-21
id08873,5vjPKdN2uks,2013-12-05
id08873,I14JADTEI90,2012-04-11
id08873,Tgoyvp6RRiY,2015-03-10
id08873,_qHYSeCHSUc,2012-04-06
id08873,WtPI6b5SiDQ,2016-07-07
id08873,ayLR3JXe8wc,2009-02-15
id08873,nBpCMyq24Ko,2013-05-14
id08873,s4a_6B9ltaA,2012-10-13
id08873,gzwxRT9Ynls,2012-09-30
id08873,DJQLkNjEy3s,2017-01-19
id08873,pM_eGLlS1xU,2013-12-01
id08873,yspJF0ewmK0,1800-01-01
id08873,vNyilfybB-U,2012-03-31
id08873,KNREvFHehuw,2013-12-17
id08873,P-yFG2ie58E,2013-07-29
id08873,Rz1Bw-Fzzoc,2010-01-07
id08612,zZFCuGW96SM,1800-01-01
id08612,uQ1FMo0VWOY,2017-03-17
id08612,SgAPZKx4eII,2009-01-14
id08612,P9EipTYYaOc,2016-10-09
id08612,0JUvtfDPyDM,2017-03-16
id08612,2G5IBh9Ww2c,2016-04-01
id08612,uPGub6MlOH8,2017-05-12
id08612,EnQj78mdmq8,2017-04-29
id08612,yfE-Qeu1rl0,2017-03-14
id08612,M_G5AUrYESA,2013-11-13
id08612,1cYqGHpupKM,2017-03-30
id08612,R2-ryyntor4,2017-03-15
id08612,TVL22cCUmzY,2014-05-19
id08612,X1tuONxoh6A,2017-03-30
id08612,y296NrK4cK8,2009-07-29
id08612,aqIqfAG837o,2016-10-09
id08612,uzTxaFyQI84,2008-08-10
id08564,4bLo9YUj5IE,2011-10-05
id08564,6MXNvo5Ht1g,2013-07-24
id08564,4cUkzdX5B0M,2015-06-06
id08564,vDUrv3MTPD0,1800-01-01
id08564,U06ZEwtbzac,2016-02-02
id08564,h2Zs3QRsd-A,2015-07-09
id08564,MeDnD7sX1AY,1800-01-01
id08564,zJdjfr9Vd9g,2013-03-12
id08564,ehQ_PdD2SAc,1800-01-01
id08564,pO-LpqOs8UE,2016-06-06
id08564,cZQ9aCSXVhY,1800-01-01
id08564,34p631zrPzs,1800-01-01
id08564,eMejjcVPnKQ,2016-04-02
id08564,HFRheA8W7jU,1800-01-01
id08564,ZFE6kC2mbqc,2016-01-22
id08564,GcBTRPqgOnU,2011-09-02
id08564,Jgi-YXYNy0Y,2015-05-13
id08564,6gwLiu0mxRI,2013-11-22
id08564,3vdgKvJxlhE,1800-01-01
id09235,fqG8STrk-nA,2015-07-02
id09235,vg7qEvR4GmY,1800-01-01
id09235,nE6TT3kY2HU,1800-01-01
id09235,ys7L7mkKjjA,2017-02-06
id09235,oVky6mzciMQ,1800-01-01
id09235,QOF6Xc9-35o,2011-01-13
id09235,AnU3m-FaVeE,1800-01-01
id09235,T1WjjBwzvY8,2016-02-22
id09235,Ge-6mQAsPHw,2015-01-29
id09235,G9xxC4gBcx0,2014-05-20
id09235,EVmCxYqVzZw,2011-03-14
id09235,6vv9vMW9xp0,2011-07-31
id09235,K7s_3lJIYw8,2013-12-16
id09235,kTvyC8xbO8k,2010-06-20
id09235,XpeWSDxWDnE,2013-01-28
id09235,aFWvI6OBPcg,2017-04-14
id09235,A7HBLZ74f38,2011-03-26
id09235,YWbPWBbkvmI,2011-01-19
id09235,3Q-rQC_CdWY,2011-01-17
id09235,Edav0XMe31s,2017-05-24
id09235,8OOun3367-Q,1800-01-01
id09235,u9h8pCIpxN0,2014-06-02
id09235,eKuL9vNb7Oo,2013-01-28
id09235,PzhHf29u6Fk,1800-01-01
id09235,ksCfpWTTjMI,2011-09-24
id09235,no1L59kJQbI,2013-01-28
id09235,APg6pKUjRh8,2017-02-24
id09235,Y3VGLbXY0Ec,2017-02-24
id09235,c_feQ47ogXE,1800-01-01
id09235,jQP_N_4YVDc,2012-02-05
id09235,d-rb8PWyCcQ,2017-02-28
id09235,SXp-u82vIvI,1800-01-01
id09235,qtNhWEoIpck,2015-01-29
id09235,zMcNHCijp04,2013-01-28
id09198,9dxUgLe_ndw,1800-01-01
id09198,bbNlF5Jgj_k,2015-05-20
id09198,Dv0ZG7dsgUM,2013-01-18
id09198,f57B83KFNT0,2015-08-05
id09198,a2xxpqimZhw,1800-01-01
id09198,K5zSLIg77T4,2012-11-23
id09198,1uec6H8W4_U,1800-01-01
id09198,8ECN8DUmMfw,2011-04-05
id09198,cDyCvs_IIrM,2009-12-10
id09198,OqcVs7hA-KE,1800-01-01
id09198,GqXsJpLkEZE,2013-12-17
id09198,uCDbLJVI3Eg,2014-01-01
id09198,SaG-ieSW8lo,2016-09-29
id09198,bl7mTK7f96k,2013-04-07
id09198,oPIDtOFJkP0,2015-03-07
id09198,8mQEGOcNP48,2016-12-06
id09198,AKbAQI0bXOA,2015-06-11
id09198,AWihea70Osg,2014-10-21
id09198,FpHhsIzVr_0,2013-02-10
id09198,YOQS9M9Oa78,2015-07-07
id09198,oEew8mebd8A,2014-07-25
id09198,vg8neixzZtU,2013-12-18
id09198,HdKwTy2l0K4,2015-05-07
id09198,9N5QaWV-M2w,2012-06-08
id09198,xXflDYrVKb4,2013-01-13
id09198,QzC-VeVQ45A,2015-04-23
id09198,tN8El_Bl6Ng,1800-01-01
id09198,11Tr8cb3CZg,2016-06-15
id09198,BA9ponXsXiE,2014-08-10
id09198,GbwjeIo8-uE,2015-06-18
id09198,C6fZFBCOeSE,2012-12-11
id09198,tZJdLevr_w8,2014-09-23
id09198,bqDsTRrlNYk,2015-09-11
id09198,Hx5aKyCkxRA,2015-12-18
id09198,Vpk-BqpvxZ4,2008-09-11
id08587,RHhhV6sM9qE,2017-04-22
id08587,QjavENG_-us,2014-01-28
id08587,8ZbVmEbbU6Q,2014-03-10
id08587,z2e_BOPaNk0,2016-04-16
id08587,3weNOeHWoB4,2016-12-03
id08587,wDkL1Uv7LcI,2017-01-12
id08587,FReTuGMkoy0,2017-04-22
id08587,MqsAH2N0b2k,2017-01-18
id08587,2J3D5x5L0fw,2012-03-14
id08587,D5rBHljMhhU,2009-10-25
id08587,qmZTLNpFMlM,2014-01-28
id08587,E31qET2eMzQ,1800-01-01
id08587,22KsIQcKgTg,2012-12-04
id08587,sG0-scdgmOY,1800-01-01
id08587,E-OjdWBXgss,2011-01-10
id09062,aoyTTy0RBVs,2013-09-23
id09062,0_vCf33W554,2007-07-28
id09062,gbeCw0rXoEo,2015-04-14
id09062,pA4EozK3QV0,2016-04-18
id09062,35JXefhn_zc,2010-07-12
id09062,wVRwBB_qK1o,2011-04-04
id09062,a-4saAILnj8,2012-06-20
id09062,IOQJTwgHG2A,2007-12-16
id09062,UjFelmJKlVA,2015-10-09
id09062,WIO2UfDMLOg,2009-05-05
id09062,M96xPit4c8w,2008-09-04
id09062,6lwQN0lQgUY,2017-04-28
id09062,DKu-uid_3pM,2013-01-21
id09062,S3JR-9vh-pY,2011-12-08
id09062,frWYqB_Npfs,2009-07-12
id09192,X_xJ_QLuoNk,2016-03-18
id09192,Jo3lkeP1PGc,2017-05-02
id09192,vL6pBKU9Ptw,2015-10-11
id09192,tFlLnDm-Lks,2016-04-17
id09192,FXVmQyaeqFE,2017-04-24
